Fecha,Ejercicio,Mes,Grupo,Tipo,CuentaContable,DescripcionCuenta,ClienteID,ProductoID,Importe
08/11/2023,2023,11,7,Ingreso,702000,Ventas de subproductos,31,10,20563
08/11/2023,2023,11,7,Ingreso,700000,Ventas de mercaderías,27,1,8036
08/11/2023,2023,11,7,Ingreso,706000,Ingresos accesorios,7,10,12743
08/11/2023,2023,11,7,Ingreso,705000,Prestaciones de servicios,50,4,21248
09/11/2023,2023,11,7,Ingreso,702000,Ventas de subproductos,21,11,11479
09/11/2023,2023,11,7,Ingreso,701000,Ventas de productos terminados,36,12,14123
09/11/2023,2023,11,7,Ingreso,702000,Ventas de subproductos,24,7,20407
09/11/2023,2023,11,7,Ingreso,705000,Prestaciones de servicios,13,10,9064
09/11/2023,2023,11,7,Ingreso,702000,Ventas de subproductos,11,10,21926
09/11/2023,2023,11,7,Ingreso,700000,Ventas de mercaderías,2,5,21422
09/11/2023,2023,11,7,Ingreso,706000,Ingresos accesorios,38,10,14562
10/11/2023,2023,11,7,Ingreso,702000,Ventas de subproductos,10,10,25543
10/11/2023,2023,11,7,Ingreso,706000,Ingresos accesorios,50,7,21964
10/11/2023,2023,11,7,Ingreso,705000,Prestaciones de servicios,29,11,6268
10/11/2023,2023,11,7,Ingreso,704000,Descuentos sobre ventas,3,7,-453
10/11/2023,2023,11,7,Ingreso,704000,Descuentos sobre ventas,27,9,-4644
11/11/2023,2023,11,7,Ingreso,700000,Ventas de mercaderías,17,6,1376
11/11/2023,2023,11,7,Ingreso,705000,Prestaciones de servicios,18,1,22013
11/11/2023,2023,11,7,Ingreso,702000,Ventas de subproductos,28,12,23095
11/11/2023,2023,11,7,Ingreso,701000,Ventas de productos terminados,19,8,15759
11/11/2023,2023,11,7,Ingreso,705000,Prestaciones de servicios,24,11,23587
11/11/2023,2023,11,7,Ingreso,704000,Descuentos sobre ventas,11,11,-3073
11/11/2023,2023,11,7,Ingreso,702000,Ventas de subproductos,30,1,1775
11/11/2023,2023,11,7,Ingreso,702000,Ventas de subproductos,20,11,1715
11/11/2023,2023,11,7,Ingreso,705000,Prestaciones de servicios,8,11,6175
12/11/2023,2023,11,7,Ingreso,700000,Ventas de mercaderías,16,10,19781
12/11/2023,2023,11,7,Ingreso,700000,Ventas de mercaderías,35,10,21485
12/11/2023,2023,11,7,Ingreso,701000,Ventas de productos terminados,6,3,1132
12/11/2023,2023,11,7,Ingreso,701000,Ventas de productos terminados,43,1,2590
12/11/2023,2023,11,7,Ingreso,704000,Descuentos sobre ventas,43,12,-2902
12/11/2023,2023,11,7,Ingreso,701000,Ventas de productos terminados,22,5,18828
12/11/2023,2023,11,7,Ingreso,705000,Prestaciones de servicios,4,6,22481
12/11/2023,2023,11,7,Ingreso,700000,Ventas de mercaderías,42,10,23508
12/11/2023,2023,11,7,Ingreso,702000,Ventas de subproductos,33,3,2928
12/11/2023,2023,11,7,Ingreso,702000,Ventas de subproductos,18,6,16134
13/11/2023,2023,11,7,Ingreso,705000,Prestaciones de servicios,48,6,19087
13/11/2023,2023,11,7,Ingreso,706000,Ingresos accesorios,5,10,25240
13/11/2023,2023,11,7,Ingreso,704000,Descuentos sobre ventas,17,4,-1195
13/11/2023,2023,11,7,Ingreso,702000,Ventas de subproductos,46,1,16351
13/11/2023,2023,11,7,Ingreso,704000,Descuentos sobre ventas,8,12,-2938
13/11/2023,2023,11,7,Ingreso,704000,Descuentos sobre ventas,43,5,-4926
13/11/2023,2023,11,7,Ingreso,701000,Ventas de productos terminados,13,12,10235
13/11/2023,2023,11,7,Ingreso,706000,Ingresos accesorios,36,11,2659
14/11/2023,2023,11,7,Ingreso,705000,Prestaciones de servicios,14,3,5922
14/11/2023,2023,11,7,Ingreso,706000,Ingresos accesorios,7,3,20772
14/11/2023,2023,11,7,Ingreso,705000,Prestaciones de servicios,25,9,20811
14/11/2023,2023,11,7,Ingreso,702000,Ventas de subproductos,38,12,16668
14/11/2023,2023,11,7,Ingreso,705000,Prestaciones de servicios,26,8,16630
15/11/2023,2023,11,7,Ingreso,704000,Descuentos sobre ventas,23,9,-1646
15/11/2023,2023,11,7,Ingreso,702000,Ventas de subproductos,6,2,18544
15/11/2023,2023,11,7,Ingreso,702000,Ventas de subproductos,34,8,4832
15/11/2023,2023,11,7,Ingreso,701000,Ventas de productos terminados,1,7,10976
15/11/2023,2023,11,7,Ingreso,706000,Ingresos accesorios,28,12,3301
15/11/2023,2023,11,7,Ingreso,706000,Ingresos accesorios,36,12,16377
15/11/2023,2023,11,7,Ingreso,706000,Ingresos accesorios,42,6,18652
16/11/2023,2023,11,7,Ingreso,702000,Ventas de subproductos,5,8,11608
16/11/2023,2023,11,7,Ingreso,702000,Ventas de subproductos,21,9,12390
16/11/2023,2023,11,7,Ingreso,700000,Ventas de mercaderías,41,10,5474
16/11/2023,2023,11,7,Ingreso,701000,Ventas de productos terminados,36,12,2305
16/11/2023,2023,11,7,Ingreso,700000,Ventas de mercaderías,5,2,1968
16/11/2023,2023,11,7,Ingreso,701000,Ventas de productos terminados,4,3,21046
16/11/2023,2023,11,7,Ingreso,705000,Prestaciones de servicios,21,10,13011
16/11/2023,2023,11,7,Ingreso,701000,Ventas de productos terminados,4,11,9316
16/11/2023,2023,11,7,Ingreso,705000,Prestaciones de servicios,40,8,25429
16/11/2023,2023,11,7,Ingreso,700000,Ventas de mercaderías,33,12,16900
16/11/2023,2023,11,7,Ingreso,702000,Ventas de subproductos,9,6,20012
16/11/2023,2023,11,7,Ingreso,705000,Prestaciones de servicios,36,11,20982
16/11/2023,2023,11,7,Ingreso,706000,Ingresos accesorios,16,4,12137
17/11/2023,2023,11,7,Ingreso,704000,Descuentos sobre ventas,6,8,-3055
17/11/2023,2023,11,7,Ingreso,700000,Ventas de mercaderías,33,12,20984
17/11/2023,2023,11,7,Ingreso,705000,Prestaciones de servicios,42,12,3045
17/11/2023,2023,11,7,Ingreso,705000,Prestaciones de servicios,16,11,22834
17/11/2023,2023,11,7,Ingreso,705000,Prestaciones de servicios,31,8,22804
17/11/2023,2023,11,7,Ingreso,702000,Ventas de subproductos,19,7,21283
17/11/2023,2023,11,7,Ingreso,702000,Ventas de subproductos,25,3,2074
17/11/2023,2023,11,7,Ingreso,706000,Ingresos accesorios,35,7,3966
17/11/2023,2023,11,7,Ingreso,701000,Ventas de productos terminados,45,10,7011
17/11/2023,2023,11,7,Ingreso,704000,Descuentos sobre ventas,39,12,-1498
17/11/2023,2023,11,7,Ingreso,701000,Ventas de productos terminados,7,8,4614
17/11/2023,2023,11,7,Ingreso,705000,Prestaciones de servicios,34,6,23523
18/11/2023,2023,11,7,Ingreso,701000,Ventas de productos terminados,47,3,7537
18/11/2023,2023,11,7,Ingreso,701000,Ventas de productos terminados,50,7,20380
18/11/2023,2023,11,7,Ingreso,702000,Ventas de subproductos,7,11,24325
18/11/2023,2023,11,7,Ingreso,701000,Ventas de productos terminados,17,6,24575
18/11/2023,2023,11,7,Ingreso,701000,Ventas de productos terminados,2,3,17217
18/11/2023,2023,11,7,Ingreso,706000,Ingresos accesorios,30,5,16202
18/11/2023,2023,11,7,Ingreso,702000,Ventas de subproductos,44,10,15123
19/11/2023,2023,11,7,Ingreso,705000,Prestaciones de servicios,39,2,18643
19/11/2023,2023,11,7,Ingreso,704000,Descuentos sobre ventas,46,1,-3275
19/11/2023,2023,11,7,Ingreso,702000,Ventas de subproductos,24,7,23560
19/11/2023,2023,11,7,Ingreso,705000,Prestaciones de servicios,24,12,7152
19/11/2023,2023,11,7,Ingreso,706000,Ingresos accesorios,33,5,2750
19/11/2023,2023,11,7,Ingreso,706000,Ingresos accesorios,39,1,10522
19/11/2023,2023,11,7,Ingreso,705000,Prestaciones de servicios,12,8,5896
20/11/2023,2023,11,7,Ingreso,702000,Ventas de subproductos,19,2,13958
20/11/2023,2023,11,7,Ingreso,700000,Ventas de mercaderías,18,12,6101
20/11/2023,2023,11,7,Ingreso,701000,Ventas de productos terminados,25,3,24573
20/11/2023,2023,11,7,Ingreso,704000,Descuentos sobre ventas,36,6,-3567
20/11/2023,2023,11,7,Ingreso,701000,Ventas de productos terminados,14,1,5435
21/11/2023,2023,11,7,Ingreso,704000,Descuentos sobre ventas,25,1,-1722
21/11/2023,2023,11,7,Ingreso,706000,Ingresos accesorios,47,11,10537
21/11/2023,2023,11,7,Ingreso,704000,Descuentos sobre ventas,10,12,-2475
21/11/2023,2023,11,7,Ingreso,704000,Descuentos sobre ventas,7,7,-3957
21/11/2023,2023,11,7,Ingreso,706000,Ingresos accesorios,15,7,4931
21/11/2023,2023,11,7,Ingreso,702000,Ventas de subproductos,23,11,7785
21/11/2023,2023,11,7,Ingreso,706000,Ingresos accesorios,8,5,10678
21/11/2023,2023,11,7,Ingreso,701000,Ventas de productos terminados,7,1,14086
21/11/2023,2023,11,7,Ingreso,704000,Descuentos sobre ventas,19,10,-778
21/11/2023,2023,11,7,Ingreso,700000,Ventas de mercaderías,5,3,4668
22/11/2023,2023,11,7,Ingreso,700000,Ventas de mercaderías,28,10,18061
22/11/2023,2023,11,7,Ingreso,702000,Ventas de subproductos,13,5,24070
22/11/2023,2023,11,7,Ingreso,702000,Ventas de subproductos,4,6,14291
22/11/2023,2023,11,7,Ingreso,701000,Ventas de productos terminados,36,1,17567
22/11/2023,2023,11,7,Ingreso,706000,Ingresos accesorios,5,12,22857
22/11/2023,2023,11,7,Ingreso,701000,Ventas de productos terminados,5,2,22332
22/11/2023,2023,11,7,Ingreso,705000,Prestaciones de servicios,18,3,7843
22/11/2023,2023,11,7,Ingreso,700000,Ventas de mercaderías,18,9,24861
22/11/2023,2023,11,7,Ingreso,706000,Ingresos accesorios,31,5,8444
22/11/2023,2023,11,7,Ingreso,706000,Ingresos accesorios,41,9,2785
22/11/2023,2023,11,7,Ingreso,700000,Ventas de mercaderías,32,2,11580
23/11/2023,2023,11,7,Ingreso,706000,Ingresos accesorios,1,2,3594
23/11/2023,2023,11,7,Ingreso,700000,Ventas de mercaderías,20,3,14882
23/11/2023,2023,11,7,Ingreso,705000,Prestaciones de servicios,40,12,23563
23/11/2023,2023,11,7,Ingreso,705000,Prestaciones de servicios,50,3,23266
23/11/2023,2023,11,7,Ingreso,701000,Ventas de productos terminados,10,1,20531
24/11/2023,2023,11,7,Ingreso,704000,Descuentos sobre ventas,20,10,-1320
24/11/2023,2023,11,7,Ingreso,704000,Descuentos sobre ventas,27,5,-3963
24/11/2023,2023,11,7,Ingreso,700000,Ventas de mercaderías,34,12,8858
24/11/2023,2023,11,7,Ingreso,705000,Prestaciones de servicios,37,9,12560
24/11/2023,2023,11,7,Ingreso,706000,Ingresos accesorios,35,4,21848
24/11/2023,2023,11,7,Ingreso,705000,Prestaciones de servicios,46,7,2592
24/11/2023,2023,11,7,Ingreso,701000,Ventas de productos terminados,49,11,3551
24/11/2023,2023,11,7,Ingreso,702000,Ventas de subproductos,1,12,25539
24/11/2023,2023,11,7,Ingreso,701000,Ventas de productos terminados,5,11,2753
24/11/2023,2023,11,7,Ingreso,706000,Ingresos accesorios,24,10,4862
24/11/2023,2023,11,7,Ingreso,704000,Descuentos sobre ventas,29,12,-1638
24/11/2023,2023,11,7,Ingreso,706000,Ingresos accesorios,6,5,5244
24/11/2023,2023,11,7,Ingreso,705000,Prestaciones de servicios,22,12,14223
24/11/2023,2023,11,7,Ingreso,704000,Descuentos sobre ventas,34,1,-1494
25/11/2023,2023,11,7,Ingreso,705000,Prestaciones de servicios,10,3,16193
25/11/2023,2023,11,7,Ingreso,705000,Prestaciones de servicios,26,4,2427
25/11/2023,2023,11,7,Ingreso,705000,Prestaciones de servicios,11,3,20094
25/11/2023,2023,11,7,Ingreso,700000,Ventas de mercaderías,20,10,14224
25/11/2023,2023,11,7,Ingreso,706000,Ingresos accesorios,16,6,12095
25/11/2023,2023,11,7,Ingreso,702000,Ventas de subproductos,14,1,22880
25/11/2023,2023,11,7,Ingreso,702000,Ventas de subproductos,36,12,5291
25/11/2023,2023,11,7,Ingreso,704000,Descuentos sobre ventas,26,6,-4869
26/11/2023,2023,11,7,Ingreso,701000,Ventas de productos terminados,34,4,7380
26/11/2023,2023,11,7,Ingreso,706000,Ingresos accesorios,38,2,23502
26/11/2023,2023,11,7,Ingreso,705000,Prestaciones de servicios,28,4,7037
26/11/2023,2023,11,7,Ingreso,705000,Prestaciones de servicios,45,1,19805
26/11/2023,2023,11,7,Ingreso,702000,Ventas de subproductos,46,5,5054
26/11/2023,2023,11,7,Ingreso,705000,Prestaciones de servicios,19,7,2865
26/11/2023,2023,11,7,Ingreso,700000,Ventas de mercaderías,7,5,12716
26/11/2023,2023,11,7,Ingreso,701000,Ventas de productos terminados,50,7,15459
27/11/2023,2023,11,7,Ingreso,705000,Prestaciones de servicios,23,10,10502
27/11/2023,2023,11,7,Ingreso,704000,Descuentos sobre ventas,17,2,-3164
27/11/2023,2023,11,7,Ingreso,702000,Ventas de subproductos,39,6,13764
27/11/2023,2023,11,7,Ingreso,706000,Ingresos accesorios,14,9,15349
27/11/2023,2023,11,7,Ingreso,702000,Ventas de subproductos,39,6,2157
27/11/2023,2023,11,7,Ingreso,701000,Ventas de productos terminados,2,4,17057
27/11/2023,2023,11,7,Ingreso,704000,Descuentos sobre ventas,17,5,-3834
27/11/2023,2023,11,7,Ingreso,706000,Ingresos accesorios,16,12,20113
27/11/2023,2023,11,7,Ingreso,702000,Ventas de subproductos,2,6,15912
27/11/2023,2023,11,7,Ingreso,704000,Descuentos sobre ventas,40,8,-2932
27/11/2023,2023,11,7,Ingreso,706000,Ingresos accesorios,26,10,15286
27/11/2023,2023,11,7,Ingreso,705000,Prestaciones de servicios,20,3,20105
28/11/2023,2023,11,7,Ingreso,700000,Ventas de mercaderías,39,7,18199
28/11/2023,2023,11,7,Ingreso,701000,Ventas de productos terminados,44,12,24443
28/11/2023,2023,11,7,Ingreso,704000,Descuentos sobre ventas,7,4,-3603
28/11/2023,2023,11,7,Ingreso,702000,Ventas de subproductos,27,7,17205
28/11/2023,2023,11,7,Ingreso,700000,Ventas de mercaderías,19,11,14657
28/11/2023,2023,11,7,Ingreso,706000,Ingresos accesorios,28,8,18492
28/11/2023,2023,11,7,Ingreso,704000,Descuentos sobre ventas,30,10,-4353
28/11/2023,2023,11,7,Ingreso,702000,Ventas de subproductos,19,6,17697
28/11/2023,2023,11,7,Ingreso,701000,Ventas de productos terminados,47,2,22205
28/11/2023,2023,11,7,Ingreso,701000,Ventas de productos terminados,17,4,10382
28/11/2023,2023,11,7,Ingreso,702000,Ventas de subproductos,22,1,19015
28/11/2023,2023,11,7,Ingreso,700000,Ventas de mercaderías,9,12,9888
28/11/2023,2023,11,7,Ingreso,702000,Ventas de subproductos,19,1,5991
29/11/2023,2023,11,7,Ingreso,700000,Ventas de mercaderías,32,9,17717
29/11/2023,2023,11,7,Ingreso,704000,Descuentos sobre ventas,32,5,-3007
29/11/2023,2023,11,7,Ingreso,702000,Ventas de subproductos,5,7,16150
29/11/2023,2023,11,7,Ingreso,704000,Descuentos sobre ventas,16,8,-528
29/11/2023,2023,11,7,Ingreso,705000,Prestaciones de servicios,2,7,5483
30/11/2023,2023,11,7,Ingreso,702000,Ventas de subproductos,34,9,10020
30/11/2023,2023,11,7,Ingreso,706000,Ingresos accesorios,23,6,19124
30/11/2023,2023,11,7,Ingreso,704000,Descuentos sobre ventas,7,6,-1744
30/11/2023,2023,11,7,Ingreso,702000,Ventas de subproductos,11,6,20056
30/11/2023,2023,11,7,Ingreso,706000,Ingresos accesorios,14,4,23354
30/11/2023,2023,11,7,Ingreso,705000,Prestaciones de servicios,9,8,22169
01/12/2023,2023,12,7,Ingreso,706000,Ingresos accesorios,41,3,16846
01/12/2023,2023,12,7,Ingreso,704000,Descuentos sobre ventas,47,12,-3363
01/12/2023,2023,12,7,Ingreso,704000,Descuentos sobre ventas,33,6,-2167
01/12/2023,2023,12,7,Ingreso,700000,Ventas de mercaderías,11,7,14567
01/12/2023,2023,12,7,Ingreso,704000,Descuentos sobre ventas,36,12,-3746
01/12/2023,2023,12,7,Ingreso,706000,Ingresos accesorios,25,8,14591
01/12/2023,2023,12,7,Ingreso,700000,Ventas de mercaderías,43,8,6070
01/12/2023,2023,12,7,Ingreso,700000,Ventas de mercaderías,37,7,5850
01/12/2023,2023,12,7,Ingreso,706000,Ingresos accesorios,39,12,14785
01/12/2023,2023,12,7,Ingreso,706000,Ingresos accesorios,2,8,24238
01/12/2023,2023,12,7,Ingreso,700000,Ventas de mercaderías,28,10,8789
01/12/2023,2023,12,7,Ingreso,702000,Ventas de subproductos,50,11,24177
02/12/2023,2023,12,7,Ingreso,705000,Prestaciones de servicios,35,7,1908
02/12/2023,2023,12,7,Ingreso,705000,Prestaciones de servicios,49,4,2688
02/12/2023,2023,12,7,Ingreso,700000,Ventas de mercaderías,8,4,12349
02/12/2023,2023,12,7,Ingreso,700000,Ventas de mercaderías,49,3,7674
02/12/2023,2023,12,7,Ingreso,706000,Ingresos accesorios,15,7,2244
02/12/2023,2023,12,7,Ingreso,701000,Ventas de productos terminados,30,9,2107
02/12/2023,2023,12,7,Ingreso,706000,Ingresos accesorios,9,9,2436
02/12/2023,2023,12,7,Ingreso,705000,Prestaciones de servicios,19,6,21534
02/12/2023,2023,12,7,Ingreso,705000,Prestaciones de servicios,34,11,10193
02/12/2023,2023,12,7,Ingreso,706000,Ingresos accesorios,40,1,18096
02/12/2023,2023,12,7,Ingreso,705000,Prestaciones de servicios,35,4,17830
02/12/2023,2023,12,7,Ingreso,705000,Prestaciones de servicios,6,4,15151
02/12/2023,2023,12,7,Ingreso,701000,Ventas de productos terminados,41,11,9582
02/12/2023,2023,12,7,Ingreso,701000,Ventas de productos terminados,25,8,14306
03/12/2023,2023,12,7,Ingreso,704000,Descuentos sobre ventas,21,4,-3505
03/12/2023,2023,12,7,Ingreso,706000,Ingresos accesorios,24,3,20417
03/12/2023,2023,12,7,Ingreso,701000,Ventas de productos terminados,4,3,10285
03/12/2023,2023,12,7,Ingreso,705000,Prestaciones de servicios,45,4,23354
03/12/2023,2023,12,7,Ingreso,700000,Ventas de mercaderías,40,6,7521
03/12/2023,2023,12,7,Ingreso,705000,Prestaciones de servicios,34,4,20441
03/12/2023,2023,12,7,Ingreso,705000,Prestaciones de servicios,33,5,12905
04/12/2023,2023,12,7,Ingreso,704000,Descuentos sobre ventas,21,5,-3231
04/12/2023,2023,12,7,Ingreso,700000,Ventas de mercaderías,12,2,20890
04/12/2023,2023,12,7,Ingreso,701000,Ventas de productos terminados,50,4,20561
04/12/2023,2023,12,7,Ingreso,702000,Ventas de subproductos,21,4,17905
04/12/2023,2023,12,7,Ingreso,702000,Ventas de subproductos,38,12,6168
04/12/2023,2023,12,7,Ingreso,705000,Prestaciones de servicios,45,6,4330
04/12/2023,2023,12,7,Ingreso,705000,Prestaciones de servicios,15,4,21664
04/12/2023,2023,12,7,Ingreso,702000,Ventas de subproductos,25,11,14596
04/12/2023,2023,12,7,Ingreso,705000,Prestaciones de servicios,35,12,7945
04/12/2023,2023,12,7,Ingreso,700000,Ventas de mercaderías,49,3,17548
04/12/2023,2023,12,7,Ingreso,704000,Descuentos sobre ventas,31,9,-2611
04/12/2023,2023,12,7,Ingreso,701000,Ventas de productos terminados,12,12,7353
05/12/2023,2023,12,7,Ingreso,701000,Ventas de productos terminados,23,4,12176
05/12/2023,2023,12,7,Ingreso,704000,Descuentos sobre ventas,13,8,-3263
05/12/2023,2023,12,7,Ingreso,702000,Ventas de subproductos,10,5,22427
05/12/2023,2023,12,7,Ingreso,701000,Ventas de productos terminados,27,4,3369
05/12/2023,2023,12,7,Ingreso,705000,Prestaciones de servicios,5,4,14497
05/12/2023,2023,12,7,Ingreso,702000,Ventas de subproductos,47,3,18364
05/12/2023,2023,12,7,Ingreso,704000,Descuentos sobre ventas,4,5,-4792
05/12/2023,2023,12,7,Ingreso,701000,Ventas de productos terminados,18,1,13290
05/12/2023,2023,12,7,Ingreso,704000,Descuentos sobre ventas,34,11,-3015
05/12/2023,2023,12,7,Ingreso,705000,Prestaciones de servicios,7,2,12200
05/12/2023,2023,12,7,Ingreso,700000,Ventas de mercaderías,1,9,19674
05/12/2023,2023,12,7,Ingreso,700000,Ventas de mercaderías,8,3,9933
05/12/2023,2023,12,7,Ingreso,704000,Descuentos sobre ventas,20,10,-3505
05/12/2023,2023,12,7,Ingreso,701000,Ventas de productos terminados,10,9,1639
06/12/2023,2023,12,7,Ingreso,706000,Ingresos accesorios,32,10,5782
06/12/2023,2023,12,7,Ingreso,706000,Ingresos accesorios,23,9,18753
06/12/2023,2023,12,7,Ingreso,700000,Ventas de mercaderías,7,1,23737
06/12/2023,2023,12,7,Ingreso,700000,Ventas de mercaderías,43,9,24217
06/12/2023,2023,12,7,Ingreso,705000,Prestaciones de servicios,2,2,19311
06/12/2023,2023,12,7,Ingreso,701000,Ventas de productos terminados,4,2,14650
07/12/2023,2023,12,7,Ingreso,702000,Ventas de subproductos,47,9,8338
07/12/2023,2023,12,7,Ingreso,704000,Descuentos sobre ventas,2,5,-711
07/12/2023,2023,12,7,Ingreso,702000,Ventas de subproductos,49,6,11175
07/12/2023,2023,12,7,Ingreso,705000,Prestaciones de servicios,5,10,22108
07/12/2023,2023,12,7,Ingreso,701000,Ventas de productos terminados,35,10,13985
07/12/2023,2023,12,7,Ingreso,702000,Ventas de subproductos,7,3,17973
07/12/2023,2023,12,7,Ingreso,704000,Descuentos sobre ventas,40,2,-3074
07/12/2023,2023,12,7,Ingreso,706000,Ingresos accesorios,46,3,12938
07/12/2023,2023,12,7,Ingreso,702000,Ventas de subproductos,39,10,12819
07/12/2023,2023,12,7,Ingreso,705000,Prestaciones de servicios,34,4,3611
07/12/2023,2023,12,7,Ingreso,706000,Ingresos accesorios,43,8,5464
07/12/2023,2023,12,7,Ingreso,702000,Ventas de subproductos,11,3,5580
07/12/2023,2023,12,7,Ingreso,705000,Prestaciones de servicios,28,12,6440
08/12/2023,2023,12,7,Ingreso,705000,Prestaciones de servicios,43,7,18944
08/12/2023,2023,12,7,Ingreso,706000,Ingresos accesorios,28,6,7712
08/12/2023,2023,12,7,Ingreso,706000,Ingresos accesorios,17,12,2897
08/12/2023,2023,12,7,Ingreso,702000,Ventas de subproductos,30,8,8085
08/12/2023,2023,12,7,Ingreso,700000,Ventas de mercaderías,31,2,3161
08/12/2023,2023,12,7,Ingreso,705000,Prestaciones de servicios,5,10,17389
08/12/2023,2023,12,7,Ingreso,705000,Prestaciones de servicios,47,7,25017
08/12/2023,2023,12,7,Ingreso,700000,Ventas de mercaderías,17,3,2582
09/12/2023,2023,12,7,Ingreso,705000,Prestaciones de servicios,30,3,5967
09/12/2023,2023,12,7,Ingreso,705000,Prestaciones de servicios,19,8,24003
09/12/2023,2023,12,7,Ingreso,700000,Ventas de mercaderías,10,3,7935
09/12/2023,2023,12,7,Ingreso,705000,Prestaciones de servicios,22,8,24866
09/12/2023,2023,12,7,Ingreso,702000,Ventas de subproductos,19,10,3931
09/12/2023,2023,12,7,Ingreso,706000,Ingresos accesorios,13,12,10346
09/12/2023,2023,12,7,Ingreso,700000,Ventas de mercaderías,14,9,17610
09/12/2023,2023,12,7,Ingreso,702000,Ventas de subproductos,16,10,22185
09/12/2023,2023,12,7,Ingreso,700000,Ventas de mercaderías,1,6,4161
09/12/2023,2023,12,7,Ingreso,705000,Prestaciones de servicios,18,5,7499
09/12/2023,2023,12,7,Ingreso,706000,Ingresos accesorios,42,11,2185
09/12/2023,2023,12,7,Ingreso,706000,Ingresos accesorios,39,6,1566
10/12/2023,2023,12,7,Ingreso,700000,Ventas de mercaderías,42,1,10834
10/12/2023,2023,12,7,Ingreso,705000,Prestaciones de servicios,15,2,7428
10/12/2023,2023,12,7,Ingreso,706000,Ingresos accesorios,23,10,15230
10/12/2023,2023,12,7,Ingreso,702000,Ventas de subproductos,23,9,17896
10/12/2023,2023,12,7,Ingreso,701000,Ventas de productos terminados,3,1,20162
10/12/2023,2023,12,7,Ingreso,704000,Descuentos sobre ventas,25,6,-4818
10/12/2023,2023,12,7,Ingreso,706000,Ingresos accesorios,12,12,22632
11/12/2023,2023,12,7,Ingreso,704000,Descuentos sobre ventas,34,8,-5024
11/12/2023,2023,12,7,Ingreso,704000,Descuentos sobre ventas,36,11,-1061
11/12/2023,2023,12,7,Ingreso,706000,Ingresos accesorios,29,4,8408
11/12/2023,2023,12,7,Ingreso,701000,Ventas de productos terminados,43,11,11499
11/12/2023,2023,12,7,Ingreso,706000,Ingresos accesorios,25,4,23301
11/12/2023,2023,12,7,Ingreso,705000,Prestaciones de servicios,50,9,2914
11/12/2023,2023,12,7,Ingreso,702000,Ventas de subproductos,39,8,20862
11/12/2023,2023,12,7,Ingreso,705000,Prestaciones de servicios,41,6,15354
11/12/2023,2023,12,7,Ingreso,702000,Ventas de subproductos,33,6,5145
11/12/2023,2023,12,7,Ingreso,702000,Ventas de subproductos,28,4,1584
11/12/2023,2023,12,7,Ingreso,700000,Ventas de mercaderías,30,12,8731
11/12/2023,2023,12,7,Ingreso,704000,Descuentos sobre ventas,16,10,-1659
12/12/2023,2023,12,7,Ingreso,705000,Prestaciones de servicios,48,7,11424
12/12/2023,2023,12,7,Ingreso,704000,Descuentos sobre ventas,47,8,-4254
12/12/2023,2023,12,7,Ingreso,700000,Ventas de mercaderías,14,6,11442
12/12/2023,2023,12,7,Ingreso,705000,Prestaciones de servicios,41,5,7992
12/12/2023,2023,12,7,Ingreso,704000,Descuentos sobre ventas,4,12,-1452
12/12/2023,2023,12,7,Ingreso,700000,Ventas de mercaderías,49,9,12733
12/12/2023,2023,12,7,Ingreso,701000,Ventas de productos terminados,5,9,15823
12/12/2023,2023,12,7,Ingreso,700000,Ventas de mercaderías,33,5,17630
12/12/2023,2023,12,7,Ingreso,701000,Ventas de productos terminados,26,4,1613
12/12/2023,2023,12,7,Ingreso,704000,Descuentos sobre ventas,29,3,-4164
12/12/2023,2023,12,7,Ingreso,702000,Ventas de subproductos,50,9,8828
12/12/2023,2023,12,7,Ingreso,706000,Ingresos accesorios,25,9,24294
12/12/2023,2023,12,7,Ingreso,705000,Prestaciones de servicios,13,7,17440
12/12/2023,2023,12,7,Ingreso,702000,Ventas de subproductos,24,6,23053
13/12/2023,2023,12,7,Ingreso,706000,Ingresos accesorios,48,1,23430
13/12/2023,2023,12,7,Ingreso,702000,Ventas de subproductos,44,9,4410
13/12/2023,2023,12,7,Ingreso,701000,Ventas de productos terminados,25,7,15262
13/12/2023,2023,12,7,Ingreso,704000,Descuentos sobre ventas,22,1,-1794
13/12/2023,2023,12,7,Ingreso,705000,Prestaciones de servicios,23,3,3306
13/12/2023,2023,12,7,Ingreso,706000,Ingresos accesorios,26,5,16332
13/12/2023,2023,12,7,Ingreso,701000,Ventas de productos terminados,10,12,22557
13/12/2023,2023,12,7,Ingreso,702000,Ventas de subproductos,10,11,17757
13/12/2023,2023,12,7,Ingreso,706000,Ingresos accesorios,39,9,20123
13/12/2023,2023,12,7,Ingreso,701000,Ventas de productos terminados,35,4,16001
13/12/2023,2023,12,7,Ingreso,704000,Descuentos sobre ventas,48,4,-1284
14/12/2023,2023,12,7,Ingreso,700000,Ventas de mercaderías,6,7,4230
14/12/2023,2023,12,7,Ingreso,701000,Ventas de productos terminados,45,12,19269
14/12/2023,2023,12,7,Ingreso,700000,Ventas de mercaderías,6,5,8158
14/12/2023,2023,12,7,Ingreso,701000,Ventas de productos terminados,8,4,9080
14/12/2023,2023,12,7,Ingreso,702000,Ventas de subproductos,40,10,20345
14/12/2023,2023,12,7,Ingreso,700000,Ventas de mercaderías,31,12,19622
14/12/2023,2023,12,7,Ingreso,702000,Ventas de subproductos,2,8,8894
