Unnamed: 0;Fecha;Ejercicio;Mes;Grupo;Tipo;CuentaContable;DescripcionCuenta;ClienteID;ProductoID;Importe
733;22/03/2023;2023;3;6;Gasto;622000;Reparaciones y conservación;0;0;-18090
734;22/03/2023;2023;3;6;Gasto;623000;Servicios profesionales independientes;0;0;-18191
735;22/03/2023;2023;3;6;Gasto;621000;Arrendamientos y cánones;0;0;-16087
736;22/03/2023;2023;3;6;Gasto;628000;Suministros;0;0;-12702
737;22/03/2023;2023;3;6;Gasto;627000;Publicidad, propaganda y relaciones públicas;0;0;-11464
738;22/03/2023;2023;3;6;Gasto;600000;Compras de mercaderías;0;0;-2511
739;22/03/2023;2023;3;6;Gasto;623000;Servicios profesionales independientes;0;0;-22098
740;22/03/2023;2023;3;6;Gasto;625000;Primas de seguros;0;0;-7831
741;22/03/2023;2023;3;6;Gasto;600000;Compras de mercaderías;0;0;-20376
742;22/03/2023;2023;3;6;Gasto;623000;Servicios profesionales independientes;0;0;-10836
743;22/03/2023;2023;3;6;Gasto;642000;Seguridad Social a cargo de la empresa;0;0;-22457
744;22/03/2023;2023;3;6;Gasto;622000;Reparaciones y conservación;0;0;-23198
745;22/03/2023;2023;3;6;Gasto;606000;Descuentos sobre compras;0;0;1539
746;23/03/2023;2023;3;6;Gasto;625000;Primas de seguros;0;0;-12375
747;23/03/2023;2023;3;6;Gasto;626000;Servicios bancarios;0;0;-3920
748;23/03/2023;2023;3;6;Gasto;606000;Descuentos sobre compras;0;0;1148
749;23/03/2023;2023;3;6;Gasto;642000;Seguridad Social a cargo de la empresa;0;0;-13391
750;23/03/2023;2023;3;6;Gasto;623000;Servicios profesionales independientes;0;0;-15004
751;23/03/2023;2023;3;6;Gasto;626000;Servicios bancarios;0;0;-5874
752;23/03/2023;2023;3;6;Gasto;627000;Publicidad, propaganda y relaciones públicas;0;0;-2557
753;23/03/2023;2023;3;6;Gasto;602000;Otros aprovisionamientos;0;0;-12631
754;23/03/2023;2023;3;6;Gasto;601000;Compras de materias primas;0;0;-17343
755;24/03/2023;2023;3;6;Gasto;626000;Servicios bancarios;0;0;-3659
756;24/03/2023;2023;3;6;Gasto;621000;Arrendamientos y cánones;0;0;-16226
757;24/03/2023;2023;3;6;Gasto;622000;Reparaciones y conservación;0;0;-20948
758;24/03/2023;2023;3;6;Gasto;623000;Servicios profesionales independientes;0;0;-7375
759;24/03/2023;2023;3;6;Gasto;606000;Descuentos sobre compras;0;0;1208
760;24/03/2023;2023;3;6;Gasto;624000;Transportes;0;0;-2048
761;24/03/2023;2023;3;6;Gasto;627000;Publicidad, propaganda y relaciones públicas;0;0;-24278
762;24/03/2023;2023;3;6;Gasto;601000;Compras de materias primas;0;0;-11059
763;25/03/2023;2023;3;6;Gasto;623000;Servicios profesionales independientes;0;0;-5068
764;25/03/2023;2023;3;6;Gasto;626000;Servicios bancarios;0;0;-6326
765;25/03/2023;2023;3;6;Gasto;623000;Servicios profesionales independientes;0;0;-16172
766;25/03/2023;2023;3;6;Gasto;625000;Primas de seguros;0;0;-10207
767;25/03/2023;2023;3;6;Gasto;602000;Otros aprovisionamientos;0;0;-2815
768;25/03/2023;2023;3;6;Gasto;601000;Compras de materias primas;0;0;-5038
769;25/03/2023;2023;3;6;Gasto;606000;Descuentos sobre compras;0;0;3067
770;25/03/2023;2023;3;6;Gasto;624000;Transportes;0;0;-13258
771;25/03/2023;2023;3;6;Gasto;621000;Arrendamientos y cánones;0;0;-1376
772;26/03/2023;2023;3;6;Gasto;625000;Primas de seguros;0;0;-13179
773;26/03/2023;2023;3;6;Gasto;626000;Servicios bancarios;0;0;-1346
774;26/03/2023;2023;3;6;Gasto;622000;Reparaciones y conservación;0;0;-26854
775;26/03/2023;2023;3;6;Gasto;601000;Compras de materias primas;0;0;-14276
776;26/03/2023;2023;3;6;Gasto;642000;Seguridad Social a cargo de la empresa;0;0;-8410
777;26/03/2023;2023;3;6;Gasto;628000;Suministros;0;0;-19502
778;26/03/2023;2023;3;6;Gasto;600000;Compras de mercaderías;0;0;-16758
779;26/03/2023;2023;3;6;Gasto;623000;Servicios profesionales independientes;0;0;-7271
780;27/03/2023;2023;3;6;Gasto;602000;Otros aprovisionamientos;0;0;-23679
781;27/03/2023;2023;3;6;Gasto;602000;Otros aprovisionamientos;0;0;-16424
782;27/03/2023;2023;3;6;Gasto;623000;Servicios profesionales independientes;0;0;-12215
783;27/03/2023;2023;3;6;Gasto;642000;Seguridad Social a cargo de la empresa;0;0;-24720
784;27/03/2023;2023;3;6;Gasto;628000;Suministros;0;0;-20590
785;27/03/2023;2023;3;6;Gasto;601000;Compras de materias primas;0;0;-13715
786;28/03/2023;2023;3;6;Gasto;623000;Servicios profesionales independientes;0;0;-3777
787;28/03/2023;2023;3;6;Gasto;642000;Seguridad Social a cargo de la empresa;0;0;-25438
788;28/03/2023;2023;3;6;Gasto;601000;Compras de materias primas;0;0;-1139
789;28/03/2023;2023;3;6;Gasto;622000;Reparaciones y conservación;0;0;-15848
790;28/03/2023;2023;3;6;Gasto;625000;Primas de seguros;0;0;-13732
791;28/03/2023;2023;3;6;Gasto;640000;Sueldos y salarios;0;0;-17033
792;28/03/2023;2023;3;6;Gasto;627000;Publicidad, propaganda y relaciones públicas;0;0;-7953
793;28/03/2023;2023;3;6;Gasto;606000;Descuentos sobre compras;0;0;2118
794;28/03/2023;2023;3;6;Gasto;621000;Arrendamientos y cánones;0;0;-11602
795;28/03/2023;2023;3;6;Gasto;626000;Servicios bancarios;0;0;-22494
796;28/03/2023;2023;3;6;Gasto;627000;Publicidad, propaganda y relaciones públicas;0;0;-15449
797;28/03/2023;2023;3;6;Gasto;640000;Sueldos y salarios;0;0;-15042
798;28/03/2023;2023;3;6;Gasto;625000;Primas de seguros;0;0;-9042
799;28/03/2023;2023;3;6;Gasto;621000;Arrendamientos y cánones;0;0;-15448
800;29/03/2023;2023;3;6;Gasto;628000;Suministros;0;0;-1714
801;29/03/2023;2023;3;6;Gasto;602000;Otros aprovisionamientos;0;0;-19101
802;29/03/2023;2023;3;6;Gasto;624000;Transportes;0;0;-9628
803;29/03/2023;2023;3;6;Gasto;627000;Publicidad, propaganda y relaciones públicas;0;0;-7591
804;29/03/2023;2023;3;6;Gasto;640000;Sueldos y salarios;0;0;-9025
805;29/03/2023;2023;3;6;Gasto;622000;Reparaciones y conservación;0;0;-26344
806;29/03/2023;2023;3;6;Gasto;627000;Publicidad, propaganda y relaciones públicas;0;0;-8879
807;29/03/2023;2023;3;6;Gasto;606000;Descuentos sobre compras;0;0;374
808;29/03/2023;2023;3;6;Gasto;626000;Servicios bancarios;0;0;-1304
809;29/03/2023;2023;3;6;Gasto;627000;Publicidad, propaganda y relaciones públicas;0;0;-4247
810;30/03/2023;2023;3;6;Gasto;640000;Sueldos y salarios;0;0;-13975
811;30/03/2023;2023;3;6;Gasto;602000;Otros aprovisionamientos;0;0;-4937
812;30/03/2023;2023;3;6;Gasto;600000;Compras de mercaderías;0;0;-22241
813;30/03/2023;2023;3;6;Gasto;625000;Primas de seguros;0;0;-10954
814;30/03/2023;2023;3;6;Gasto;628000;Suministros;0;0;-16555
815;30/03/2023;2023;3;6;Gasto;627000;Publicidad, propaganda y relaciones públicas;0;0;-21650
816;30/03/2023;2023;3;6;Gasto;642000;Seguridad Social a cargo de la empresa;0;0;-25767
817;30/03/2023;2023;3;6;Gasto;606000;Descuentos sobre compras;0;0;1538
818;30/03/2023;2023;3;6;Gasto;624000;Transportes;0;0;-24754
819;30/03/2023;2023;3;6;Gasto;627000;Publicidad, propaganda y relaciones públicas;0;0;-4563
820;30/03/2023;2023;3;6;Gasto;628000;Suministros;0;0;-19123
821;31/03/2023;2023;3;6;Gasto;642000;Seguridad Social a cargo de la empresa;0;0;-15374
822;31/03/2023;2023;3;6;Gasto;623000;Servicios profesionales independientes;0;0;-740
823;31/03/2023;2023;3;6;Gasto;623000;Servicios profesionales independientes;0;0;-25581
824;31/03/2023;2023;3;6;Gasto;601000;Compras de materias primas;0;0;-3930
825;31/03/2023;2023;3;6;Gasto;624000;Transportes;0;0;-14874
826;31/03/2023;2023;3;6;Gasto;622000;Reparaciones y conservación;0;0;-1972
827;31/03/2023;2023;3;6;Gasto;601000;Compras de materias primas;0;0;-20077
828;31/03/2023;2023;3;6;Gasto;640000;Sueldos y salarios;0;0;-2176
829;31/03/2023;2023;3;6;Gasto;602000;Otros aprovisionamientos;0;0;-21071
830;31/03/2023;2023;3;6;Gasto;627000;Publicidad, propaganda y relaciones públicas;0;0;-21342
831;31/03/2023;2023;3;6;Gasto;621000;Arrendamientos y cánones;0;0;-23687
832;31/03/2023;2023;3;6;Gasto;601000;Compras de materias primas;0;0;-5482
833;31/03/2023;2023;3;6;Gasto;621000;Arrendamientos y cánones;0;0;-9585
834;01/04/2023;2023;4;6;Gasto;623000;Servicios profesionales independientes;0;0;-8066
835;01/04/2023;2023;4;6;Gasto;602000;Otros aprovisionamientos;0;0;-10283
836;01/04/2023;2023;4;6;Gasto;602000;Otros aprovisionamientos;0;0;-13839
837;01/04/2023;2023;4;6;Gasto;606000;Descuentos sobre compras;0;0;1683
838;01/04/2023;2023;4;6;Gasto;626000;Servicios bancarios;0;0;-15902
839;02/04/2023;2023;4;6;Gasto;622000;Reparaciones y conservación;0;0;-13755
840;02/04/2023;2023;4;6;Gasto;625000;Primas de seguros;0;0;-6041
841;02/04/2023;2023;4;6;Gasto;627000;Publicidad, propaganda y relaciones públicas;0;0;-701
842;02/04/2023;2023;4;6;Gasto;625000;Primas de seguros;0;0;-4876
843;02/04/2023;2023;4;6;Gasto;642000;Seguridad Social a cargo de la empresa;0;0;-14484
844;02/04/2023;2023;4;6;Gasto;601000;Compras de materias primas;0;0;-16843
845;02/04/2023;2023;4;6;Gasto;600000;Compras de mercaderías;0;0;-15406
846;02/04/2023;2023;4;6;Gasto;601000;Compras de materias primas;0;0;-8033
847;02/04/2023;2023;4;6;Gasto;621000;Arrendamientos y cánones;0;0;-14734
848;03/04/2023;2023;4;6;Gasto;621000;Arrendamientos y cánones;0;0;-961
849;03/04/2023;2023;4;6;Gasto;601000;Compras de materias primas;0;0;-19363
850;03/04/2023;2023;4;6;Gasto;625000;Primas de seguros;0;0;-25955
851;03/04/2023;2023;4;6;Gasto;624000;Transportes;0;0;-11587
852;03/04/2023;2023;4;6;Gasto;601000;Compras de materias primas;0;0;-11524
853;03/04/2023;2023;4;6;Gasto;602000;Otros aprovisionamientos;0;0;-23629
854;03/04/2023;2023;4;6;Gasto;601000;Compras de materias primas;0;0;-2237
855;03/04/2023;2023;4;6;Gasto;640000;Sueldos y salarios;0;0;-5114
856;03/04/2023;2023;4;6;Gasto;628000;Suministros;0;0;-10348
857;03/04/2023;2023;4;6;Gasto;601000;Compras de materias primas;0;0;-17877
858;03/04/2023;2023;4;6;Gasto;602000;Otros aprovisionamientos;0;0;-13006
859;03/04/2023;2023;4;6;Gasto;625000;Primas de seguros;0;0;-25394
860;03/04/2023;2023;4;6;Gasto;600000;Compras de mercaderías;0;0;-15347
861;04/04/2023;2023;4;6;Gasto;606000;Descuentos sobre compras;0;0;3001
862;04/04/2023;2023;4;6;Gasto;602000;Otros aprovisionamientos;0;0;-6016
863;04/04/2023;2023;4;6;Gasto;627000;Publicidad, propaganda y relaciones públicas;0;0;-4799
864;04/04/2023;2023;4;6;Gasto;600000;Compras de mercaderías;0;0;-19364
865;04/04/2023;2023;4;6;Gasto;621000;Arrendamientos y cánones;0;0;-8675
866;05/04/2023;2023;4;6;Gasto;622000;Reparaciones y conservación;0;0;-4880
867;05/04/2023;2023;4;6;Gasto;640000;Sueldos y salarios;0;0;-8741
868;05/04/2023;2023;4;6;Gasto;624000;Transportes;0;0;-11347
869;05/04/2023;2023;4;6;Gasto;623000;Servicios profesionales independientes;0;0;-7981
870;05/04/2023;2023;4;6;Gasto;606000;Descuentos sobre compras;0;0;2934
871;05/04/2023;2023;4;6;Gasto;623000;Servicios profesionales independientes;0;0;-12205
872;05/04/2023;2023;4;6;Gasto;602000;Otros aprovisionamientos;0;0;-20905
873;05/04/2023;2023;4;6;Gasto;623000;Servicios profesionales independientes;0;0;-25761
874;05/04/2023;2023;4;6;Gasto;624000;Transportes;0;0;-10685
875;05/04/2023;2023;4;6;Gasto;606000;Descuentos sobre compras;0;0;1000
876;05/04/2023;2023;4;6;Gasto;622000;Reparaciones y conservación;0;0;-25331
877;05/04/2023;2023;4;6;Gasto;621000;Arrendamientos y cánones;0;0;-18147
878;06/04/2023;2023;4;6;Gasto;642000;Seguridad Social a cargo de la empresa;0;0;-21279
879;06/04/2023;2023;4;6;Gasto;600000;Compras de mercaderías;0;0;-3560
880;06/04/2023;2023;4;6;Gasto;627000;Publicidad, propaganda y relaciones públicas;0;0;-11206
881;06/04/2023;2023;4;6;Gasto;642000;Seguridad Social a cargo de la empresa;0;0;-15416
882;06/04/2023;2023;4;6;Gasto;624000;Transportes;0;0;-21511
883;06/04/2023;2023;4;6;Gasto;601000;Compras de materias primas;0;0;-5602
884;06/04/2023;2023;4;6;Gasto;623000;Servicios profesionales independientes;0;0;-25132
885;06/04/2023;2023;4;6;Gasto;625000;Primas de seguros;0;0;-11008
886;06/04/2023;2023;4;6;Gasto;602000;Otros aprovisionamientos;0;0;-25165
887;07/04/2023;2023;4;6;Gasto;640000;Sueldos y salarios;0;0;-22918
888;07/04/2023;2023;4;6;Gasto;600000;Compras de mercaderías;0;0;-3055
889;07/04/2023;2023;4;6;Gasto;621000;Arrendamientos y cánones;0;0;-16778
890;07/04/2023;2023;4;6;Gasto;621000;Arrendamientos y cánones;0;0;-5474
891;07/04/2023;2023;4;6;Gasto;625000;Primas de seguros;0;0;-4358
892;07/04/2023;2023;4;6;Gasto;622000;Reparaciones y conservación;0;0;-23830
893;07/04/2023;2023;4;6;Gasto;627000;Publicidad, propaganda y relaciones públicas;0;0;-8890
894;07/04/2023;2023;4;6;Gasto;622000;Reparaciones y conservación;0;0;-23377
895;07/04/2023;2023;4;6;Gasto;625000;Primas de seguros;0;0;-20328
896;07/04/2023;2023;4;6;Gasto;602000;Otros aprovisionamientos;0;0;-2984
897;08/04/2023;2023;4;6;Gasto;624000;Transportes;0;0;-14720
898;08/04/2023;2023;4;6;Gasto;626000;Servicios bancarios;0;0;-3648
899;08/04/2023;2023;4;6;Gasto;628000;Suministros;0;0;-2749
900;08/04/2023;2023;4;6;Gasto;621000;Arrendamientos y cánones;0;0;-20650
901;08/04/2023;2023;4;6;Gasto;625000;Primas de seguros;0;0;-9216
902;08/04/2023;2023;4;6;Gasto;628000;Suministros;0;0;-18055
903;08/04/2023;2023;4;6;Gasto;606000;Descuentos sobre compras;0;0;3055
904;08/04/2023;2023;4;6;Gasto;622000;Reparaciones y conservación;0;0;-3752
905;08/04/2023;2023;4;6;Gasto;622000;Reparaciones y conservación;0;0;-21666
906;08/04/2023;2023;4;6;Gasto;628000;Suministros;0;0;-22018
907;08/04/2023;2023;4;6;Gasto;600000;Compras de mercaderías;0;0;-22241
908;08/04/2023;2023;4;6;Gasto;628000;Suministros;0;0;-20000
909;08/04/2023;2023;4;6;Gasto;622000;Reparaciones y conservación;0;0;-18218
910;09/04/2023;2023;4;6;Gasto;622000;Reparaciones y conservación;0;0;-25218
911;09/04/2023;2023;4;6;Gasto;623000;Servicios profesionales independientes;0;0;-14078
912;09/04/2023;2023;4;6;Gasto;600000;Compras de mercaderías;0;0;-7349
913;09/04/2023;2023;4;6;Gasto;606000;Descuentos sobre compras;0;0;2408
914;09/04/2023;2023;4;6;Gasto;625000;Primas de seguros;0;0;-18878
915;09/04/2023;2023;4;6;Gasto;600000;Compras de mercaderías;0;0;-7142
916;09/04/2023;2023;4;6;Gasto;627000;Publicidad, propaganda y relaciones públicas;0;0;-13194
917;09/04/2023;2023;4;6;Gasto;622000;Reparaciones y conservación;0;0;-22885
918;10/04/2023;2023;4;6;Gasto;621000;Arrendamientos y cánones;0;0;-24218
919;10/04/2023;2023;4;6;Gasto;628000;Suministros;0;0;-16743
920;10/04/2023;2023;4;6;Gasto;600000;Compras de mercaderías;0;0;-11930
921;10/04/2023;2023;4;6;Gasto;625000;Primas de seguros;0;0;-5879
922;10/04/2023;2023;4;6;Gasto;622000;Reparaciones y conservación;0;0;-5665
923;11/04/2023;2023;4;6;Gasto;625000;Primas de seguros;0;0;-910
924;11/04/2023;2023;4;6;Gasto;623000;Servicios profesionales independientes;0;0;-16624
925;11/04/2023;2023;4;6;Gasto;640000;Sueldos y salarios;0;0;-4093
926;11/04/2023;2023;4;6;Gasto;606000;Descuentos sobre compras;0;0;1995
927;11/04/2023;2023;4;6;Gasto;627000;Publicidad, propaganda y relaciones públicas;0;0;-21873
928;11/04/2023;2023;4;6;Gasto;627000;Publicidad, propaganda y relaciones públicas;0;0;-19398
929;11/04/2023;2023;4;6;Gasto;627000;Publicidad, propaganda y relaciones públicas;0;0;-26903
930;11/04/2023;2023;4;6;Gasto;606000;Descuentos sobre compras;0;0;1658
931;11/04/2023;2023;4;6;Gasto;626000;Servicios bancarios;0;0;-22799
932;11/04/2023;2023;4;6;Gasto;601000;Compras de materias primas;0;0;-17639
933;11/04/2023;2023;4;6;Gasto;601000;Compras de materias primas;0;0;-24458
934;11/04/2023;2023;4;6;Gasto;625000;Primas de seguros;0;0;-8351
935;12/04/2023;2023;4;6;Gasto;628000;Suministros;0;0;-11418
936;12/04/2023;2023;4;6;Gasto;606000;Descuentos sobre compras;0;0;3012
937;12/04/2023;2023;4;6;Gasto;626000;Servicios bancarios;0;0;-26756
938;12/04/2023;2023;4;6;Gasto;625000;Primas de seguros;0;0;-4238
939;12/04/2023;2023;4;6;Gasto;625000;Primas de seguros;0;0;-20666
940;12/04/2023;2023;4;6;Gasto;623000;Servicios profesionales independientes;0;0;-17161
941;12/04/2023;2023;4;6;Gasto;601000;Compras de materias primas;0;0;-7163
942;12/04/2023;2023;4;6;Gasto;602000;Otros aprovisionamientos;0;0;-12624
943;12/04/2023;2023;4;6;Gasto;606000;Descuentos sobre compras;0;0;1149
944;12/04/2023;2023;4;6;Gasto;628000;Suministros;0;0;-18719
945;13/04/2023;2023;4;6;Gasto;640000;Sueldos y salarios;0;0;-1708
946;13/04/2023;2023;4;6;Gasto;601000;Compras de materias primas;0;0;-16736
947;13/04/2023;2023;4;6;Gasto;600000;Compras de mercaderías;0;0;-13357
948;13/04/2023;2023;4;6;Gasto;625000;Primas de seguros;0;0;-14460
949;13/04/2023;2023;4;6;Gasto;642000;Seguridad Social a cargo de la empresa;0;0;-3960
950;13/04/2023;2023;4;6;Gasto;602000;Otros aprovisionamientos;0;0;-20589
951;13/04/2023;2023;4;6;Gasto;627000;Publicidad, propaganda y relaciones públicas;0;0;-21767
952;13/04/2023;2023;4;6;Gasto;622000;Reparaciones y conservación;0;0;-14062
953;13/04/2023;2023;4;6;Gasto;621000;Arrendamientos y cánones;0;0;-9901
954;13/04/2023;2023;4;6;Gasto;625000;Primas de seguros;0;0;-24642
955;13/04/2023;2023;4;6;Gasto;600000;Compras de mercaderías;0;0;-24454
956;13/04/2023;2023;4;6;Gasto;627000;Publicidad, propaganda y relaciones públicas;0;0;-8239
957;14/04/2023;2023;4;6;Gasto;600000;Compras de mercaderías;0;0;-21978
958;14/04/2023;2023;4;6;Gasto;628000;Suministros;0;0;-19493
959;14/04/2023;2023;4;6;Gasto;621000;Arrendamientos y cánones;0;0;-20826
960;14/04/2023;2023;4;6;Gasto;606000;Descuentos sobre compras;0;0;3394
961;14/04/2023;2023;4;6;Gasto;642000;Seguridad Social a cargo de la empresa;0;0;-7256
962;14/04/2023;2023;4;6;Gasto;602000;Otros aprovisionamientos;0;0;-26052
963;15/04/2023;2023;4;6;Gasto;627000;Publicidad, propaganda y relaciones públicas;0;0;-15124
964;15/04/2023;2023;4;6;Gasto;601000;Compras de materias primas;0;0;-19648
965;15/04/2023;2023;4;6;Gasto;628000;Suministros;0;0;-9701
966;15/04/2023;2023;4;6;Gasto;602000;Otros aprovisionamientos;0;0;-5783
967;15/04/2023;2023;4;6;Gasto;625000;Primas de seguros;0;0;-2925
968;16/04/2023;2023;4;6;Gasto;600000;Compras de mercaderías;0;0;-3226
969;16/04/2023;2023;4;6;Gasto;640000;Sueldos y salarios;0;0;-12428
970;16/04/2023;2023;4;6;Gasto;623000;Servicios profesionales independientes;0;0;-6175
971;16/04/2023;2023;4;6;Gasto;642000;Seguridad Social a cargo de la empresa;0;0;-8702
972;16/04/2023;2023;4;6;Gasto;606000;Descuentos sobre compras;0;0;641
973;16/04/2023;2023;4;6;Gasto;600000;Compras de mercaderías;0;0;-23687
974;16/04/2023;2023;4;6;Gasto;601000;Compras de materias primas;0;0;-25581
975;16/04/2023;2023;4;6;Gasto;625000;Primas de seguros;0;0;-12115
976;16/04/2023;2023;4;6;Gasto;622000;Reparaciones y conservación;0;0;-19796
977;16/04/2023;2023;4;6;Gasto;640000;Sueldos y salarios;0;0;-6878
978;16/04/2023;2023;4;6;Gasto;602000;Otros aprovisionamientos;0;0;-3796
979;16/04/2023;2023;4;6;Gasto;642000;Seguridad Social a cargo de la empresa;0;0;-21118
980;16/04/2023;2023;4;6;Gasto;640000;Sueldos y salarios;0;0;-9948
981;16/04/2023;2023;4;6;Gasto;628000;Suministros;0;0;-18334
982;17/04/2023;2023;4;6;Gasto;628000;Suministros;0;0;-11931
983;17/04/2023;2023;4;6;Gasto;601000;Compras de materias primas;0;0;-16393
984;17/04/2023;2023;4;6;Gasto;602000;Otros aprovisionamientos;0;0;-5684
985;17/04/2023;2023;4;6;Gasto;600000;Compras de mercaderías;0;0;-13244
986;17/04/2023;2023;4;6;Gasto;606000;Descuentos sobre compras;0;0;543
987;18/04/2023;2023;4;6;Gasto;640000;Sueldos y salarios;0;0;-6982
988;18/04/2023;2023;4;6;Gasto;600000;Compras de mercaderías;0;0;-13559
989;18/04/2023;2023;4;6;Gasto;625000;Primas de seguros;0;0;-26253
990;18/04/2023;2023;4;6;Gasto;624000;Transportes;0;0;-16230
991;18/04/2023;2023;4;6;Gasto;624000;Transportes;0;0;-14826
992;18/04/2023;2023;4;6;Gasto;601000;Compras de materias primas;0;0;-5516
993;18/04/2023;2023;4;6;Gasto;601000;Compras de materias primas;0;0;-7074
994;18/04/2023;2023;4;6;Gasto;628000;Suministros;0;0;-11556
995;18/04/2023;2023;4;6;Gasto;628000;Suministros;0;0;-16211
996;18/04/2023;2023;4;6;Gasto;600000;Compras de mercaderías;0;0;-12771
997;18/04/2023;2023;4;6;Gasto;602000;Otros aprovisionamientos;0;0;-18549
998;18/04/2023;2023;4;6;Gasto;640000;Sueldos y salarios;0;0;-21028
999;19/04/2023;2023;4;6;Gasto;627000;Publicidad, propaganda y relaciones públicas;0;0;-22807
1000;19/04/2023;2023;4;6;Gasto;624000;Transportes;0;0;-25256
1001;19/04/2023;2023;4;6;Gasto;621000;Arrendamientos y cánones;0;0;-7875
1002;19/04/2023;2023;4;6;Gasto;622000;Reparaciones y conservación;0;0;-21044
1003;19/04/2023;2023;4;6;Gasto;628000;Suministros;0;0;-20559
1004;19/04/2023;2023;4;6;Gasto;601000;Compras de materias primas;0;0;-6854
1005;19/04/2023;2023;4;6;Gasto;628000;Suministros;0;0;-3907
1006;19/04/2023;2023;4;6;Gasto;625000;Primas de seguros;0;0;-20191
1007;19/04/2023;2023;4;6;Gasto;623000;Servicios profesionales independientes;0;0;-6862
1008;19/04/2023;2023;4;6;Gasto;626000;Servicios bancarios;0;0;-15248
1009;19/04/2023;2023;4;6;Gasto;621000;Arrendamientos y cánones;0;0;-9639
1010;19/04/2023;2023;4;6;Gasto;628000;Suministros;0;0;-19784
1011;20/04/2023;2023;4;6;Gasto;626000;Servicios bancarios;0;0;-17381
1012;20/04/2023;2023;4;6;Gasto;627000;Publicidad, propaganda y relaciones públicas;0;0;-4455
1013;20/04/2023;2023;4;6;Gasto;600000;Compras de mercaderías;0;0;-17786
1014;20/04/2023;2023;4;6;Gasto;623000;Servicios profesionales independientes;0;0;-1760
1015;20/04/2023;2023;4;6;Gasto;624000;Transportes;0;0;-9882
1016;21/04/2023;2023;4;6;Gasto;602000;Otros aprovisionamientos;0;0;-3741
1017;21/04/2023;2023;4;6;Gasto;642000;Seguridad Social a cargo de la empresa;0;0;-11406
1018;21/04/2023;2023;4;6;Gasto;602000;Otros aprovisionamientos;0;0;-2412
1019;21/04/2023;2023;4;6;Gasto;606000;Descuentos sobre compras;0;0;1249
1020;21/04/2023;2023;4;6;Gasto;606000;Descuentos sobre compras;0;0;1254
1021;21/04/2023;2023;4;6;Gasto;625000;Primas de seguros;0;0;-3033
1022;21/04/2023;2023;4;6;Gasto;621000;Arrendamientos y cánones;0;0;-26420
1023;21/04/2023;2023;4;6;Gasto;601000;Compras de materias primas;0;0;-16305
1024;21/04/2023;2023;4;6;Gasto;628000;Suministros;0;0;-21022
1025;21/04/2023;2023;4;6;Gasto;640000;Sueldos y salarios;0;0;-13360
1026;22/04/2023;2023;4;6;Gasto;624000;Transportes;0;0;-26183
1027;22/04/2023;2023;4;6;Gasto;601000;Compras de materias primas;0;0;-16762
1028;22/04/2023;2023;4;6;Gasto;622000;Reparaciones y conservación;0;0;-16864
1029;22/04/2023;2023;4;6;Gasto;621000;Arrendamientos y cánones;0;0;-17294
1030;22/04/2023;2023;4;6;Gasto;640000;Sueldos y salarios;0;0;-26178
1031;22/04/2023;2023;4;6;Gasto;606000;Descuentos sobre compras;0;0;1334
1032;22/04/2023;2023;4;6;Gasto;624000;Transportes;0;0;-15259
1033;22/04/2023;2023;4;6;Gasto;628000;Suministros;0;0;-1882
1034;22/04/2023;2023;4;6;Gasto;625000;Primas de seguros;0;0;-8196
1035;22/04/2023;2023;4;6;Gasto;626000;Servicios bancarios;0;0;-20404
1036;22/04/2023;2023;4;6;Gasto;640000;Sueldos y salarios;0;0;-20336
1037;22/04/2023;2023;4;6;Gasto;622000;Reparaciones y conservación;0;0;-21740
1038;22/04/2023;2023;4;6;Gasto;601000;Compras de materias primas;0;0;-13466
1039;22/04/2023;2023;4;6;Gasto;627000;Publicidad, propaganda y relaciones públicas;0;0;-6797
1040;23/04/2023;2023;4;6;Gasto;602000;Otros aprovisionamientos;0;0;-22891
1041;23/04/2023;2023;4;6;Gasto;640000;Sueldos y salarios;0;0;-26868
1042;23/04/2023;2023;4;6;Gasto;626000;Servicios bancarios;0;0;-10178
1043;23/04/2023;2023;4;6;Gasto;600000;Compras de mercaderías;0;0;-3665
1044;23/04/2023;2023;4;6;Gasto;602000;Otros aprovisionamientos;0;0;-21171
1045;23/04/2023;2023;4;6;Gasto;626000;Servicios bancarios;0;0;-16639
1046;23/04/2023;2023;4;6;Gasto;624000;Transportes;0;0;-6897
1047;23/04/2023;2023;4;6;Gasto;600000;Compras de mercaderías;0;0;-2236
1048;23/04/2023;2023;4;6;Gasto;624000;Transportes;0;0;-21608
1049;23/04/2023;2023;4;6;Gasto;624000;Transportes;0;0;-6543
1050;23/04/2023;2023;4;6;Gasto;628000;Suministros;0;0;-6774
1051;23/04/2023;2023;4;6;Gasto;621000;Arrendamientos y cánones;0;0;-16421
1052;24/04/2023;2023;4;6;Gasto;606000;Descuentos sobre compras;0;0;468
1053;24/04/2023;2023;4;6;Gasto;627000;Publicidad, propaganda y relaciones públicas;0;0;-1737
1054;24/04/2023;2023;4;6;Gasto;628000;Suministros;0;0;-18930
1055;24/04/2023;2023;4;6;Gasto;606000;Descuentos sobre compras;0;0;3133
1056;24/04/2023;2023;4;6;Gasto;642000;Seguridad Social a cargo de la empresa;0;0;-20228
1057;24/04/2023;2023;4;6;Gasto;606000;Descuentos sobre compras;0;0;2477
1058;24/04/2023;2023;4;6;Gasto;602000;Otros aprovisionamientos;0;0;-17536
